STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1998-07,1.17,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1998-08,1.18,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1998-09,1.59,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1998-10,2.14,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1998-11,1.06,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1998-12,1.58,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-01,6.37,",a,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-02,2.17,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-03,3.5,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-04,2.59,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-05,2.59,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-06,1.77,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-07,2.98,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-08,1.78,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-09,12.61,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-10,2.53,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-11,1.97,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,1999-12,2.96,",a,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-01,2.4,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-02,1.98,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-03,3.63,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-04,4.72,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-05,2.52,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-06,6.55,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-07,3.67,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-08,6.24,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-09,4.88,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-10,0.16,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-11,1.81,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2000-12,3.56,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-01,2.42,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-02,1.64,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-03,5.61,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-04,2.26,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-05,4.29,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-06,1.96,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-07,5.56,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-08,2.77,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-09,5.15,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-10,1.29,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-11,0.99,"1,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2001-12,1.52,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-01,0.86,"1,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-02,0.35,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-03,3.52,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-04,4.52,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-05,4.22,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-06,4.65,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-07,4.48,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-08,2.33,"4,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-09,2.81,"4,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2002-12,,
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2003-12,5.13,"1,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-01,1.59,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-02,2.21,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-03,2,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-04,5.63,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-05,,
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-06,7.06,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-07,7.09,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-08,1.65,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-09,11.56,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-10,1.3,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-11,4.38,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2004-12,2.87,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-01,2.77,"1,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-02,0.91,"1,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-03,4.14,"1,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-04,4.2,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-05,6.02,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-06,3.3,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-07,8.3,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-08,2.63,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-09,0.1,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-10,7.97,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-11,3.22,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2005-12,2.5,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-01,2.52,"2,,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-02,1.9,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-03,0.03,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-04,3.54,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-05,1.76,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-06,8.98,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-07,2.7,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-08,0.73,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-09,7.79,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-10,4.65,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-11,6.15,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2006-12,1.63,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-01,1.96,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-02,2.86,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-03,3.25,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-04,3.36,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-05,1.07,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-06,3.28,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-07,2.24,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-08,2.88,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-09,1.98,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-10,4.69,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-11,1.83,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2007-12,2.84,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-01,1.26,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-02,2.68,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-03,2.32,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-04,4.63,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-05,10.89,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-06,5.06,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-07,3.3,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-08,1.45,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-09,6.01,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-10,2.05,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-11,2.02,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2008-12,3.75,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2009-01,2.7,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2009-02,0.26,",,,0"
USC00448396,"THE PLAINS 2 NNE, VA US",38.8947,-77.7547,161.5,2009-03,2.23,",,,0"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2013-06,3.89,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2013-07,1.22,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2013-08,0.54,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2013-09,1.4,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2013-10,2.96,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2013-11,2.81,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2013-12,6.86,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-01,3.07,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-02,2.66,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-03,2.48,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-04,4.35,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-05,3.72,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-06,2.4,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-07,4.47,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-08,2.78,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-09,2.74,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-10,3,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-11,3.33,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2014-12,3.27,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-01,2.79,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-02,3.07,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-03,3.56,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-04,3.93,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-05,1.61,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-06,10.91,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-07,5.24,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-08,3.35,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-09,4.36,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-10,3.44,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-11,3.65,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2015-12,6.53,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-01,3.06,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-02,4.41,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-03,1.5,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-04,2.74,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-05,10.31,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-06,5.02,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-07,3.54,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-08,2.41,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-09,6.22,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-10,4.59,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-11,1.38,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2016-12,2.53,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-01,2.59,"1,,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-02,0.63,"5,,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-03,1.71,"2,,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-04,3.57,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-05,6.54,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-06,3.35,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-07,2.51,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-08,10.07,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-09,1.59,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-10,3.5,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-11,1.33,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2017-12,0.91,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-01,3.72,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-02,2.29,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-03,2.49,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-04,4,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-05,9.29,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-06,6.94,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-07,3.72,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-08,3.59,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-09,4.02,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2018-10,6.3,",,,N"
US1VACS0020,"CHESTERFIELD 8.5 WSW, VA US",37.325176,-77.644257,112.5,2019-01,2.85,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2014-07,2.47,"1,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2014-08,4.18,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2014-09,1.5,"3,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2014-10,2.98,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2014-11,2.87,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2014-12,3.3,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-01,3.59,"2,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-02,3.75,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-03,3.8,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-04,5.23,"1,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-05,1.85,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-06,4.37,"4,a,,"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-07,3.57,"1,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-08,1.63,"1,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-09,7.13,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-11,3.97,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2015-12,6.28,"2,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-01,4.08,"2,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-02,4.09,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-03,1.11,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-04,2.02,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-05,10.65,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-06,5.85,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-08,0.88,"1,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-09,12.88,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-10,5.84,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-11,1.19,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2016-12,2.93,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-01,4.35,"1,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-03,2.43,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-04,3.74,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-05,7.5,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-06,3.5,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-07,2.44,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-08,7.29,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-09,1.25,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-10,3.05,"2,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-11,1.39,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2017-12,1.12,"1,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-01,3.46,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-02,2.7,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-03,1.84,",,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-04,4,"1,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-05,10.03,"2,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-07,6.86,"2,,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-08,3.1,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-09,5.54,",a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2018-12,3.45,"1,a,,N"
US1VAHR0013,"MONTROSE 4.7 SSE, VA US",37.45608,-77.34982,45.4,2019-01,2.52,"1,a,,N"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1995-11,3.07,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1995-12,1.57,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1997-07,3.81,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1997-08,2.88,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1997-09,5.21,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1997-10,4.57,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1997-11,3.25,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1997-12,3.18,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1998-01,7.04,",,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1998-02,5.57,"1,,,0"
USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,1998-03,6.14,",,,0"
